CMDLINE ./nsquare
MEM 6.824219 1715855511.2305
MEM 6.824219 1715855511.3311
MEM 6.824219 1715855511.4317
MEM 6.824219 1715855511.5321
MEM 6.824219 1715855511.6326
MEM 6.824219 1715855511.7332
MEM 6.824219 1715855511.8338
MEM 6.824219 1715855511.9344
MEM 6.824219 1715855512.0350
MEM 6.824219 1715855512.1355
MEM 6.824219 1715855512.2361
MEM 6.824219 1715855512.3368
MEM 6.824219 1715855512.4372
MEM 6.824219 1715855512.5376
MEM 6.824219 1715855512.6382
MEM 6.824219 1715855512.7388
MEM 6.824219 1715855512.8394
MEM 6.824219 1715855512.9400
MEM 6.824219 1715855513.0405
MEM 6.824219 1715855513.1411
MEM 6.824219 1715855513.2417
MEM 6.824219 1715855513.3422
MEM 6.824219 1715855513.4428
MEM 6.824219 1715855513.5432
MEM 6.824219 1715855513.6438
MEM 6.824219 1715855513.7443
MEM 6.824219 1715855513.8449
MEM 6.824219 1715855513.9454
MEM 6.824219 1715855514.0460
MEM 6.824219 1715855514.1464
MEM 6.824219 1715855514.2470
MEM 6.824219 1715855514.3475
MEM 6.824219 1715855514.4481
MEM 6.824219 1715855514.5486
MEM 6.824219 1715855514.6491
MEM 6.824219 1715855514.7497
MEM 6.824219 1715855514.8503
MEM 6.824219 1715855514.9508
MEM 6.824219 1715855515.0514
MEM 6.824219 1715855515.1521
MEM 6.824219 1715855515.2526
MEM 6.824219 1715855515.3531
MEM 6.824219 1715855515.4537
MEM 6.824219 1715855515.5542
MEM 6.824219 1715855515.6548
MEM 6.824219 1715855515.7553
MEM 6.824219 1715855515.8559
MEM 6.824219 1715855515.9564
MEM 6.824219 1715855516.0569
MEM 6.824219 1715855516.1574
MEM 6.824219 1715855516.2579
MEM 6.824219 1715855516.3584
MEM 6.824219 1715855516.4589
MEM 6.824219 1715855516.5595
MEM 6.824219 1715855516.6601
MEM 6.824219 1715855516.7606
MEM 6.824219 1715855516.8612
MEM 6.824219 1715855516.9617
MEM 6.824219 1715855517.0622
MEM 6.824219 1715855517.1628
MEM 6.824219 1715855517.2633
MEM 6.824219 1715855517.3639
MEM 6.824219 1715855517.4644
MEM 6.824219 1715855517.5650
MEM 6.824219 1715855517.6656
MEM 6.824219 1715855517.7662
MEM 6.824219 1715855517.8668
MEM 6.824219 1715855517.9673
MEM 6.824219 1715855518.0680
MEM 6.824219 1715855518.1685
MEM 6.824219 1715855518.2691
MEM 6.824219 1715855518.3696
MEM 6.824219 1715855518.4701
MEM 6.824219 1715855518.5707
MEM 6.824219 1715855518.6712
MEM 6.824219 1715855518.7718
MEM 6.824219 1715855518.8723
MEM 6.824219 1715855518.9729
MEM 6.824219 1715855519.0735
MEM 6.824219 1715855519.1741
MEM 6.824219 1715855519.2747
MEM 6.824219 1715855519.3752
MEM 6.824219 1715855519.4758
MEM 6.824219 1715855519.5763
MEM 6.824219 1715855519.6769
MEM 6.824219 1715855519.7773
MEM 6.824219 1715855519.8779
MEM 6.824219 1715855519.9784
MEM 6.824219 1715855520.0790
MEM 6.824219 1715855520.1795
MEM 6.824219 1715855520.2801
MEM 6.824219 1715855520.3806
MEM 6.824219 1715855520.4812
MEM 6.824219 1715855520.5817
MEM 6.824219 1715855520.6823
MEM 6.824219 1715855520.7829
MEM 6.824219 1715855520.8835
MEM 6.824219 1715855520.9841
MEM 6.824219 1715855521.0846
MEM 6.824219 1715855521.1851
MEM 6.824219 1715855521.2857
MEM 6.824219 1715855521.3862
MEM 6.824219 1715855521.4868
MEM 6.824219 1715855521.5873
MEM 6.824219 1715855521.6879
MEM 6.824219 1715855521.7884
MEM 6.824219 1715855521.8890
MEM 6.824219 1715855521.9894
MEM 6.824219 1715855522.0900
MEM 6.824219 1715855522.1905
MEM 6.824219 1715855522.2911
MEM 6.824219 1715855522.3917
MEM 6.824219 1715855522.4923
MEM 6.824219 1715855522.5929
MEM 6.824219 1715855522.6934
MEM 6.824219 1715855522.7940
MEM 6.824219 1715855522.8946
MEM 6.824219 1715855522.9952
MEM 6.824219 1715855523.0958
MEM 6.824219 1715855523.1963
MEM 6.824219 1715855523.2968
MEM 6.824219 1715855523.3972
MEM 6.824219 1715855523.4978
MEM 6.824219 1715855523.5984
MEM 6.824219 1715855523.6990
MEM 6.824219 1715855523.7995
MEM 6.824219 1715855523.9001
MEM 6.824219 1715855524.0006
MEM 6.824219 1715855524.1012
MEM 6.824219 1715855524.2018
MEM 6.824219 1715855524.3023
MEM 6.824219 1715855524.4029
MEM 6.824219 1715855524.5035
MEM 6.824219 1715855524.6041
MEM 6.824219 1715855524.7046
MEM 6.824219 1715855524.8051
MEM 6.824219 1715855524.9057
MEM 6.824219 1715855525.0063
MEM 6.824219 1715855525.1069
MEM 6.824219 1715855525.2075
MEM 6.824219 1715855525.3081
MEM 6.824219 1715855525.4085
MEM 6.824219 1715855525.5089
MEM 6.824219 1715855525.6095
MEM 6.824219 1715855525.7101
MEM 6.824219 1715855525.8106
MEM 6.824219 1715855525.9113
MEM 6.824219 1715855526.0117
MEM 6.824219 1715855526.1121
MEM 6.824219 1715855526.2126
MEM 6.824219 1715855526.3130
MEM 6.824219 1715855526.4134
MEM 6.824219 1715855526.5138
MEM 6.824219 1715855526.6142
MEM 6.824219 1715855526.7147
MEM 6.824219 1715855526.8152
MEM 6.824219 1715855526.9158
MEM 6.824219 1715855527.0162
MEM 6.824219 1715855527.1168
MEM 6.824219 1715855527.2172
MEM 6.824219 1715855527.3178
MEM 6.824219 1715855527.4183
MEM 6.824219 1715855527.5189
MEM 6.824219 1715855527.6194
MEM 6.824219 1715855527.7201
MEM 6.824219 1715855527.8205
MEM 6.824219 1715855527.9210
MEM 6.824219 1715855528.0214
MEM 6.824219 1715855528.1219
MEM 6.824219 1715855528.2224
MEM 6.824219 1715855528.3230
MEM 6.824219 1715855528.4235
MEM 6.824219 1715855528.5240
MEM 6.824219 1715855528.6244
MEM 6.824219 1715855528.7249
MEM 6.824219 1715855528.8255
MEM 6.824219 1715855528.9261
MEM 6.824219 1715855529.0266
MEM 6.824219 1715855529.1272
MEM 6.824219 1715855529.2278
MEM 6.824219 1715855529.3282
MEM 6.824219 1715855529.4287
MEM 6.824219 1715855529.5293
MEM 6.824219 1715855529.6299
MEM 6.824219 1715855529.7304
MEM 6.824219 1715855529.8310
MEM 6.824219 1715855529.9315
MEM 6.824219 1715855530.0321
MEM 6.824219 1715855530.1326
MEM 6.824219 1715855530.2332
MEM 6.824219 1715855530.3338
MEM 6.824219 1715855530.4343
MEM 6.824219 1715855530.5349
MEM 6.824219 1715855530.6355
MEM 6.824219 1715855530.7361
MEM 6.824219 1715855530.8366
MEM 6.824219 1715855530.9371
MEM 6.824219 1715855531.0377
MEM 6.824219 1715855531.1382
MEM 6.824219 1715855531.2388
MEM 6.824219 1715855531.3394
MEM 6.824219 1715855531.4399
MEM 6.824219 1715855531.5404
MEM 6.824219 1715855531.6410
MEM 6.824219 1715855531.7416
MEM 6.824219 1715855531.8422
MEM 6.824219 1715855531.9428
MEM 6.824219 1715855532.0434
MEM 6.824219 1715855532.1440
MEM 6.824219 1715855532.2445
MEM 6.824219 1715855532.3450
MEM 6.824219 1715855532.4455
MEM 6.824219 1715855532.5459
MEM 6.824219 1715855532.6464
MEM 6.824219 1715855532.7470
MEM 6.824219 1715855532.8476
MEM 6.824219 1715855532.9482
MEM 6.824219 1715855533.0488
MEM 6.824219 1715855533.1492
MEM 6.824219 1715855533.2498
MEM 6.824219 1715855533.3503
MEM 6.824219 1715855533.4509
MEM 6.824219 1715855533.5515
MEM 6.824219 1715855533.6520
MEM 6.824219 1715855533.7525
MEM 6.824219 1715855533.8530
MEM 6.824219 1715855533.9536
MEM 6.824219 1715855534.0542
MEM 6.824219 1715855534.1548
MEM 6.824219 1715855534.2553
MEM 6.824219 1715855534.3559
MEM 6.824219 1715855534.4564
MEM 6.824219 1715855534.5570
MEM 6.824219 1715855534.6574
MEM 6.824219 1715855534.7581
MEM 6.824219 1715855534.8585
MEM 6.824219 1715855534.9592
MEM 6.824219 1715855535.0598
MEM 6.824219 1715855535.1603
MEM 6.824219 1715855535.2609
MEM 6.824219 1715855535.3614
MEM 6.824219 1715855535.4619
MEM 6.824219 1715855535.5625
MEM 6.824219 1715855535.6631
MEM 6.824219 1715855535.7637
MEM 6.824219 1715855535.8643
MEM 6.824219 1715855535.9648
MEM 6.824219 1715855536.0653
MEM 6.824219 1715855536.1659
MEM 6.824219 1715855536.2665
MEM 6.824219 1715855536.3671
MEM 6.824219 1715855536.4675
MEM 6.824219 1715855536.5681
MEM 6.824219 1715855536.6687
MEM 6.824219 1715855536.7691
MEM 6.824219 1715855536.8697
MEM 6.824219 1715855536.9703
MEM 6.824219 1715855537.0709
MEM 6.824219 1715855537.1714
MEM 6.824219 1715855537.2720
MEM 6.824219 1715855537.3725
MEM 6.824219 1715855537.4731
MEM 6.824219 1715855537.5737
MEM 6.824219 1715855537.6742
MEM 6.824219 1715855537.7748
MEM 6.824219 1715855537.8753
MEM 6.824219 1715855537.9759
MEM 6.824219 1715855538.0763
MEM 6.824219 1715855538.1769
MEM 6.824219 1715855538.2774
MEM 6.824219 1715855538.3780
MEM 6.824219 1715855538.4786
MEM 6.824219 1715855538.5792
MEM 6.824219 1715855538.6799
MEM 6.824219 1715855538.7803
MEM 6.824219 1715855538.8809
MEM 6.824219 1715855538.9815
MEM 6.824219 1715855539.0821
MEM 6.824219 1715855539.1827
MEM 6.824219 1715855539.2832
MEM 6.824219 1715855539.3838
MEM 6.824219 1715855539.4842
MEM 6.824219 1715855539.5847
MEM 6.824219 1715855539.6853
MEM 6.824219 1715855539.7859
MEM 6.824219 1715855539.8865
MEM 6.824219 1715855539.9870
MEM 6.824219 1715855540.0875
MEM 6.824219 1715855540.1881
MEM 6.824219 1715855540.2886
MEM 6.824219 1715855540.3891
MEM 6.824219 1715855540.4897
MEM 6.824219 1715855540.5903
MEM 6.824219 1715855540.6909
MEM 6.824219 1715855540.7914
MEM 6.824219 1715855540.8920
MEM 6.824219 1715855540.9925
MEM 6.824219 1715855541.0931
MEM 6.824219 1715855541.1936
MEM 6.824219 1715855541.2941
MEM 6.824219 1715855541.3947
MEM 6.824219 1715855541.4952
MEM 6.824219 1715855541.5958
MEM 6.824219 1715855541.6963
MEM 6.824219 1715855541.7969
MEM 6.824219 1715855541.8974
MEM 6.824219 1715855541.9980
MEM 6.824219 1715855542.0986
MEM 6.824219 1715855542.1991
MEM 6.824219 1715855542.2997
MEM 6.824219 1715855542.4003
MEM 6.824219 1715855542.5009
MEM 6.824219 1715855542.6015
MEM 6.824219 1715855542.7020
MEM 6.824219 1715855542.8026
MEM 6.824219 1715855542.9032
MEM 6.824219 1715855543.0038
MEM 6.824219 1715855543.1042
MEM 6.824219 1715855543.2047
MEM 6.824219 1715855543.3052
MEM 6.824219 1715855543.4058
MEM 6.824219 1715855543.5063
MEM 6.824219 1715855543.6069
MEM 6.824219 1715855543.7075
MEM 6.824219 1715855543.8080
MEM 6.824219 1715855543.9085
MEM 6.824219 1715855544.0090
MEM 6.824219 1715855544.1097
MEM 6.824219 1715855544.2101
MEM 6.824219 1715855544.3107
MEM 6.824219 1715855544.4112
MEM 6.824219 1715855544.5117
MEM 6.824219 1715855544.6123
MEM 6.824219 1715855544.7129
MEM 6.824219 1715855544.8135
MEM 6.824219 1715855544.9141
MEM 6.824219 1715855545.0146
MEM 6.824219 1715855545.1151
MEM 6.824219 1715855545.2157
MEM 6.824219 1715855545.3163
MEM 6.824219 1715855545.4169
MEM 6.824219 1715855545.5175
MEM 6.824219 1715855545.6180
MEM 6.824219 1715855545.7186
MEM 6.824219 1715855545.8192
MEM 6.824219 1715855545.9198
MEM 6.824219 1715855546.0202
MEM 6.824219 1715855546.1207
MEM 6.824219 1715855546.2213
MEM 6.824219 1715855546.3219
MEM 6.824219 1715855546.4225
MEM 6.824219 1715855546.5230
MEM 6.824219 1715855546.6235
MEM 6.824219 1715855546.7241
MEM 6.824219 1715855546.8246
MEM 6.824219 1715855546.9252
MEM 6.824219 1715855547.0257
MEM 6.824219 1715855547.1262
MEM 6.824219 1715855547.2268
MEM 6.824219 1715855547.3272
MEM 6.824219 1715855547.4279
MEM 6.824219 1715855547.5283
MEM 6.824219 1715855547.6289
MEM 6.824219 1715855547.7295
MEM 6.824219 1715855547.8300
MEM 6.824219 1715855547.9306
MEM 6.824219 1715855548.0312
MEM 6.824219 1715855548.1318
MEM 6.824219 1715855548.2323
MEM 6.824219 1715855548.3329
MEM 6.824219 1715855548.4335
MEM 6.824219 1715855548.5341
MEM 6.824219 1715855548.6347
MEM 6.824219 1715855548.7352
MEM 6.824219 1715855548.8358
MEM 6.824219 1715855548.9363
MEM 6.824219 1715855549.0369
MEM 6.824219 1715855549.1375
MEM 6.824219 1715855549.2381
MEM 6.824219 1715855549.3387
MEM 6.824219 1715855549.4393
MEM 6.824219 1715855549.5399
MEM 6.824219 1715855549.6404
MEM 6.824219 1715855549.7409
MEM 6.824219 1715855549.8415
MEM 6.824219 1715855549.9421
MEM 6.824219 1715855550.0427
MEM 6.824219 1715855550.1432
MEM 6.824219 1715855550.2438
MEM 6.824219 1715855550.3443
MEM 6.824219 1715855550.4449
MEM 6.824219 1715855550.5455
MEM 6.824219 1715855550.6461
MEM 6.824219 1715855550.7467
MEM 6.824219 1715855550.8472
MEM 6.824219 1715855550.9478
MEM 6.824219 1715855551.0483
MEM 6.824219 1715855551.1489
MEM 6.824219 1715855551.2494
MEM 6.824219 1715855551.3500
MEM 6.824219 1715855551.4506
MEM 6.824219 1715855551.5511
MEM 6.824219 1715855551.6517
MEM 6.824219 1715855551.7523
MEM 6.824219 1715855551.8529
MEM 6.824219 1715855551.9535
MEM 6.824219 1715855552.0541
MEM 6.824219 1715855552.1547
MEM 6.824219 1715855552.2552
MEM 6.824219 1715855552.3558
MEM 6.824219 1715855552.4563
MEM 6.824219 1715855552.5568
MEM 6.824219 1715855552.6574
MEM 6.824219 1715855552.7580
MEM 6.824219 1715855552.8586
MEM 6.824219 1715855552.9592
MEM 6.824219 1715855553.0598
MEM 6.824219 1715855553.1602
MEM 6.824219 1715855553.2607
MEM 6.824219 1715855553.3613
MEM 6.824219 1715855553.4619
MEM 6.824219 1715855553.5624
MEM 6.824219 1715855553.6630
MEM 6.824219 1715855553.7636
MEM 6.824219 1715855553.8641
MEM 6.824219 1715855553.9646
MEM 6.824219 1715855554.0651
MEM 6.824219 1715855554.1657
MEM 6.824219 1715855554.2663
MEM 6.824219 1715855554.3669
MEM 6.824219 1715855554.4674
MEM 6.824219 1715855554.5680
MEM 6.824219 1715855554.6685
MEM 6.824219 1715855554.7691
MEM 6.824219 1715855554.8697
MEM 6.824219 1715855554.9703
MEM 6.824219 1715855555.0709
MEM 6.824219 1715855555.1714
MEM 6.824219 1715855555.2720
MEM 6.824219 1715855555.3724
MEM 6.824219 1715855555.4731
MEM 6.824219 1715855555.5737
MEM 6.824219 1715855555.6742
MEM 6.824219 1715855555.7748
MEM 6.824219 1715855555.8754
MEM 6.824219 1715855555.9760
MEM 6.824219 1715855556.0765
MEM 6.824219 1715855556.1771
MEM 6.824219 1715855556.2777
MEM 6.824219 1715855556.3783
MEM 6.824219 1715855556.4789
MEM 6.824219 1715855556.5795
MEM 6.824219 1715855556.6801
MEM 6.824219 1715855556.7806
MEM 6.824219 1715855556.8811
MEM 6.824219 1715855556.9817
MEM 6.824219 1715855557.0822
MEM 6.824219 1715855557.1829
MEM 6.824219 1715855557.2833
MEM 6.824219 1715855557.3839
MEM 6.824219 1715855557.4844
MEM 6.824219 1715855557.5849
MEM 6.824219 1715855557.6854
MEM 6.824219 1715855557.7859
MEM 6.824219 1715855557.8864
MEM 6.824219 1715855557.9870
MEM 6.824219 1715855558.0876
MEM 6.824219 1715855558.1881
MEM 6.824219 1715855558.2886
MEM 6.824219 1715855558.3891
MEM 6.824219 1715855558.4896
MEM 6.824219 1715855558.5903
MEM 6.824219 1715855558.6908
MEM 6.824219 1715855558.7914
MEM 6.824219 1715855558.8920
MEM 6.824219 1715855558.9924
MEM 6.824219 1715855559.0929
MEM 6.824219 1715855559.1935
MEM 6.824219 1715855559.2941
MEM 6.824219 1715855559.3945
MEM 6.824219 1715855559.4951
MEM 6.824219 1715855559.5957
MEM 6.824219 1715855559.6963
MEM 6.824219 1715855559.7969
MEM 6.824219 1715855559.8975
MEM 6.824219 1715855559.9981
MEM 6.824219 1715855560.0987
MEM 6.824219 1715855560.1992
MEM 6.824219 1715855560.2998
MEM 6.824219 1715855560.4002
MEM 6.824219 1715855560.5008
MEM 6.824219 1715855560.6014
MEM 6.824219 1715855560.7020
MEM 6.824219 1715855560.8026
MEM 6.824219 1715855560.9032
MEM 6.824219 1715855561.0039
MEM 6.824219 1715855561.1044
MEM 6.824219 1715855561.2050
MEM 6.824219 1715855561.3056
MEM 6.824219 1715855561.4061
MEM 6.824219 1715855561.5067
MEM 6.824219 1715855561.6071
MEM 6.824219 1715855561.7077
MEM 6.824219 1715855561.8083
MEM 6.824219 1715855561.9088
MEM 6.824219 1715855562.0093
MEM 6.824219 1715855562.1098
MEM 6.824219 1715855562.2104
MEM 6.824219 1715855562.3110
MEM 6.824219 1715855562.4116
MEM 6.824219 1715855562.5121
MEM 6.824219 1715855562.6126
MEM 6.824219 1715855562.7131
MEM 6.824219 1715855562.8136
MEM 6.824219 1715855562.9141
MEM 6.824219 1715855563.0147
MEM 6.824219 1715855563.1153
MEM 6.824219 1715855563.2160
MEM 6.824219 1715855563.3164
MEM 6.824219 1715855563.4170
MEM 6.824219 1715855563.5175
MEM 6.824219 1715855563.6180
MEM 6.824219 1715855563.7185
MEM 6.824219 1715855563.8191
MEM 6.824219 1715855563.9197
MEM 6.824219 1715855564.0203
MEM 6.824219 1715855564.1209
MEM 6.824219 1715855564.2214
MEM 6.824219 1715855564.3220
MEM 6.824219 1715855564.4226
MEM 6.824219 1715855564.5231
MEM 6.824219 1715855564.6236
MEM 6.824219 1715855564.7243
MEM 6.824219 1715855564.8248
MEM 6.824219 1715855564.9253
MEM 6.824219 1715855565.0258
MEM 6.824219 1715855565.1264
MEM 6.824219 1715855565.2271
MEM 6.824219 1715855565.3277
MEM 6.824219 1715855565.4283
MEM 6.824219 1715855565.5287
MEM 6.824219 1715855565.6293
MEM 6.824219 1715855565.7300
MEM 6.824219 1715855565.8306
MEM 6.824219 1715855565.9310
MEM 6.824219 1715855566.0316
MEM 6.824219 1715855566.1321
MEM 6.824219 1715855566.2325
MEM 6.824219 1715855566.3330
MEM 6.824219 1715855566.4336
MEM 6.824219 1715855566.5341
MEM 6.824219 1715855566.6347
MEM 6.824219 1715855566.7352
MEM 6.824219 1715855566.8358
MEM 6.824219 1715855566.9363
MEM 6.824219 1715855567.0368
MEM 6.824219 1715855567.1373
MEM 6.824219 1715855567.2378
MEM 6.824219 1715855567.3383
MEM 6.824219 1715855567.4389
MEM 6.824219 1715855567.5395
MEM 6.824219 1715855567.6400
MEM 6.824219 1715855567.7405
MEM 6.824219 1715855567.8411
MEM 6.824219 1715855567.9415
MEM 6.824219 1715855568.0421
MEM 6.824219 1715855568.1427
MEM 6.824219 1715855568.2433
MEM 6.824219 1715855568.3440
MEM 6.824219 1715855568.4444
MEM 6.824219 1715855568.5449
MEM 6.824219 1715855568.6455
MEM 6.824219 1715855568.7461
MEM 6.824219 1715855568.8467
MEM 6.824219 1715855568.9473
MEM 6.824219 1715855569.0479
MEM 6.824219 1715855569.1484
MEM 6.824219 1715855569.2490
MEM 6.824219 1715855569.3495
MEM 6.824219 1715855569.4500
MEM 6.824219 1715855569.5506
MEM 6.824219 1715855569.6511
MEM 6.824219 1715855569.7517
MEM 6.824219 1715855569.8523
MEM 6.824219 1715855569.9529
MEM 6.824219 1715855570.0535
MEM 6.824219 1715855570.1541
MEM 6.824219 1715855570.2547
MEM 6.824219 1715855570.3552
MEM 6.824219 1715855570.4558
MEM 6.824219 1715855570.5563
MEM 6.824219 1715855570.6568
MEM 6.824219 1715855570.7575
MEM 6.824219 1715855570.8580
MEM 6.824219 1715855570.9586
MEM 6.824219 1715855571.0591
MEM 6.824219 1715855571.1597
MEM 6.824219 1715855571.2603
MEM 6.824219 1715855571.3609
MEM 6.824219 1715855571.4615
MEM 6.824219 1715855571.5620
MEM 6.824219 1715855571.6626
MEM 6.824219 1715855571.7631
MEM 6.824219 1715855571.8637
MEM 6.824219 1715855571.9643
MEM 6.824219 1715855572.0648
MEM 6.824219 1715855572.1653
MEM 6.824219 1715855572.2659
MEM 6.824219 1715855572.3665
MEM 6.824219 1715855572.4670
MEM 6.824219 1715855572.5676
MEM 6.824219 1715855572.6681
MEM 6.824219 1715855572.7686
MEM 6.824219 1715855572.8692
MEM 6.824219 1715855572.9698
MEM 6.824219 1715855573.0704
MEM 6.824219 1715855573.1710
MEM 6.824219 1715855573.2716
MEM 6.824219 1715855573.3721
MEM 6.824219 1715855573.4726
MEM 6.824219 1715855573.5732
MEM 6.824219 1715855573.6736
MEM 6.824219 1715855573.7741
MEM 6.824219 1715855573.8747
MEM 6.824219 1715855573.9753
MEM 6.824219 1715855574.0758
MEM 6.824219 1715855574.1763
MEM 6.824219 1715855574.2769
MEM 6.824219 1715855574.3775
MEM 6.824219 1715855574.4779
MEM 6.824219 1715855574.5786
MEM 6.824219 1715855574.6791
MEM 6.824219 1715855574.7797
MEM 6.824219 1715855574.8803
MEM 6.824219 1715855574.9809
MEM 6.824219 1715855575.0815
MEM 6.824219 1715855575.1819
MEM 6.824219 1715855575.2825
MEM 6.824219 1715855575.3831
MEM 6.824219 1715855575.4836
MEM 6.824219 1715855575.5842
MEM 6.824219 1715855575.6847
MEM 6.824219 1715855575.7853
MEM 6.824219 1715855575.8858
MEM 6.824219 1715855575.9864
MEM 6.824219 1715855576.0870
MEM 6.824219 1715855576.1876
MEM 6.824219 1715855576.2882
MEM 6.824219 1715855576.3887
MEM 6.824219 1715855576.4893
MEM 6.824219 1715855576.5898
MEM 6.824219 1715855576.6903
MEM 6.824219 1715855576.7909
MEM 6.824219 1715855576.8915
MEM 6.824219 1715855576.9920
MEM 6.824219 1715855577.0925
MEM 6.824219 1715855577.1930
MEM 6.824219 1715855577.2936
MEM 6.824219 1715855577.3942
MEM 6.824219 1715855577.4948
MEM 6.824219 1715855577.5953
MEM 6.824219 1715855577.6959
MEM 6.824219 1715855577.7964
MEM 6.824219 1715855577.8970
MEM 6.824219 1715855577.9976
MEM 6.824219 1715855578.0981
MEM 6.824219 1715855578.1987
MEM 6.824219 1715855578.2993
MEM 6.824219 1715855578.3999
MEM 6.824219 1715855578.5004
MEM 6.824219 1715855578.6009
MEM 6.824219 1715855578.7015
MEM 6.824219 1715855578.8021
MEM 6.824219 1715855578.9027
MEM 6.824219 1715855579.0033
MEM 6.824219 1715855579.1039
MEM 6.824219 1715855579.2043
MEM 6.824219 1715855579.3049
MEM 6.824219 1715855579.4055
MEM 6.824219 1715855579.5061
MEM 6.824219 1715855579.6067
MEM 6.824219 1715855579.7073
MEM 6.824219 1715855579.8078
MEM 6.824219 1715855579.9083
MEM 6.824219 1715855580.0088
MEM 6.824219 1715855580.1092
MEM 6.824219 1715855580.2098
MEM 6.824219 1715855580.3104
MEM 6.824219 1715855580.4110
MEM 6.824219 1715855580.5115
MEM 6.824219 1715855580.6121
MEM 6.824219 1715855580.7126
MEM 6.824219 1715855580.8132
MEM 6.824219 1715855580.9138
MEM 6.824219 1715855581.0146
MEM 6.824219 1715855581.1150
MEM 6.824219 1715855581.2154
MEM 6.824219 1715855581.3159
MEM 6.824219 1715855581.4163
MEM 6.824219 1715855581.5168
MEM 6.824219 1715855581.6174
MEM 6.824219 1715855581.7179
MEM 6.824219 1715855581.8185
MEM 6.824219 1715855581.9189
MEM 6.824219 1715855582.0195
MEM 6.824219 1715855582.1201
MEM 6.824219 1715855582.2206
MEM 6.824219 1715855582.3211
MEM 6.824219 1715855582.4217
MEM 6.824219 1715855582.5221
MEM 6.824219 1715855582.6227
MEM 6.824219 1715855582.7233
MEM 6.824219 1715855582.8239
MEM 6.824219 1715855582.9244
MEM 6.824219 1715855583.0248
MEM 6.824219 1715855583.1254
MEM 6.824219 1715855583.2259
MEM 6.824219 1715855583.3265
MEM 6.824219 1715855583.4271
MEM 6.824219 1715855583.5277
MEM 6.824219 1715855583.6282
MEM 6.824219 1715855583.7288
MEM 6.824219 1715855583.8294
MEM 6.824219 1715855583.9299
MEM 6.824219 1715855584.0305
MEM 6.824219 1715855584.1311
MEM 6.824219 1715855584.2317
MEM 6.824219 1715855584.3322
MEM 6.824219 1715855584.4328
MEM 6.824219 1715855584.5333
MEM 6.824219 1715855584.6339
MEM 6.824219 1715855584.7345
MEM 6.824219 1715855584.8350
MEM 6.824219 1715855584.9356
MEM 6.824219 1715855585.0362
MEM 6.824219 1715855585.1367
MEM 6.824219 1715855585.2371
MEM 6.824219 1715855585.3376
MEM 6.824219 1715855585.4382
MEM 6.824219 1715855585.5388
MEM 6.824219 1715855585.6394
MEM 6.824219 1715855585.7399
MEM 6.824219 1715855585.8404
MEM 6.824219 1715855585.9410
MEM 6.824219 1715855586.0416
MEM 6.824219 1715855586.1421
MEM 6.824219 1715855586.2427
MEM 6.824219 1715855586.3433
MEM 6.824219 1715855586.4439
MEM 6.824219 1715855586.5444
MEM 6.824219 1715855586.6450
MEM 6.824219 1715855586.7456
MEM 6.824219 1715855586.8462
MEM 6.824219 1715855586.9468
MEM 6.824219 1715855587.0474
MEM 6.824219 1715855587.1480
MEM 6.824219 1715855587.2485
MEM 6.824219 1715855587.3491
MEM 6.824219 1715855587.4497
MEM 6.824219 1715855587.5502
MEM 6.824219 1715855587.6507
MEM 6.824219 1715855587.7513
MEM 6.824219 1715855587.8519
MEM 6.824219 1715855587.9524
MEM 6.824219 1715855588.0530
MEM 6.824219 1715855588.1536
MEM 6.824219 1715855588.2541
MEM 6.824219 1715855588.3547
MEM 6.824219 1715855588.4552
MEM 6.824219 1715855588.5558
MEM 6.824219 1715855588.6563
MEM 6.824219 1715855588.7568
MEM 6.824219 1715855588.8574
MEM 6.824219 1715855588.9579
MEM 6.824219 1715855589.0585
MEM 6.824219 1715855589.1590
MEM 6.824219 1715855589.2596
MEM 6.824219 1715855589.3601
MEM 6.824219 1715855589.4606
MEM 6.824219 1715855589.5612
MEM 6.824219 1715855589.6618
MEM 6.824219 1715855589.7625
MEM 6.824219 1715855589.8631
MEM 6.824219 1715855589.9637
MEM 6.824219 1715855590.0642
MEM 6.824219 1715855590.1647
MEM 6.824219 1715855590.2653
MEM 6.824219 1715855590.3659
MEM 6.824219 1715855590.4665
MEM 6.824219 1715855590.5671
MEM 6.824219 1715855590.6677
MEM 6.824219 1715855590.7683
MEM 6.824219 1715855590.8689
MEM 6.824219 1715855590.9695
MEM 6.824219 1715855591.0701
MEM 6.824219 1715855591.1707
MEM 6.824219 1715855591.2713
MEM 6.824219 1715855591.3720
MEM 6.824219 1715855591.4724
MEM 6.824219 1715855591.5731
MEM 6.824219 1715855591.6737
MEM 6.824219 1715855591.7741
MEM 6.824219 1715855591.8747
MEM 6.824219 1715855591.9754
MEM 6.824219 1715855592.0759
MEM 6.824219 1715855592.1763
MEM 6.824219 1715855592.2769
MEM 6.824219 1715855592.3775
MEM 6.824219 1715855592.4780
MEM 6.824219 1715855592.5786
MEM 6.824219 1715855592.6792
MEM 6.824219 1715855592.7797
MEM 6.824219 1715855592.8803
MEM 6.824219 1715855592.9807
MEM 6.824219 1715855593.0813
MEM 6.824219 1715855593.1819
MEM 6.824219 1715855593.2825
MEM 6.824219 1715855593.3831
MEM 6.824219 1715855593.4837
MEM 6.824219 1715855593.5843
MEM 6.824219 1715855593.6848
MEM 6.824219 1715855593.7854
